Label,Features
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
1,[5.  1.8 0.  1.  0.4 0.  0.  0.  0.  0.  0. ]
1,"[21.          3.33333333  0.          0.9047619   0.14285714  0.52380952
  0.          0.          0.          0.          0.        ]"
1,"[24.          2.91666667  0.          0.91666667  0.16666667  0.54166667
  0.          0.          0.          0.          0.        ]"
1,"[6.         3.16666667 0.         0.83333333 0.5        0.
 0.         0.         2.         0.         0.        ]"
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[68.          3.10294118  0.          0.69117647  0.25        0.52941176
  0.          0.          1.          0.          0.        ]"
1,"[11.          3.36363636  0.          1.          0.18181818  0.63636364
  0.          0.          0.          0.          0.        ]"
1,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
1,"[13.          2.61538462  0.          0.69230769  0.53846154  0.15384615
  0.          0.          1.          0.          0.        ]"
1,[4.   3.5  0.   1.   0.75 0.25 0.   0.   1.   0.   0.  ]
1,"[29.          2.93103448  0.          0.86206897  0.24137931  0.4137931
  0.          0.          0.          0.          0.        ]"
1,[5.  2.2 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[18.          2.88888889  0.          0.77777778  0.33333333  0.27777778
  0.          0.          0.          0.          0.        ]"
1,"[18.          3.66666667  0.          0.88888889  0.16666667  0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.55555556 0.         1.         0.22222222 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[6.         3.16666667 0.         1.         0.33333333 0.5
 0.         0.         1.         0.         0.        ]"
1,"[13.          2.92307692  0.          0.84615385  0.38461538  0.46153846
  0.          0.          0.          0.          0.        ]"
1,"[12.          3.91666667  0.          1.          0.25        0.41666667
  0.          0.          0.          0.          0.        ]"
1,"[9.         3.88888889 0.         0.88888889 0.22222222 0.55555556
 0.         0.         0.         0.         0.        ]"
1,[5.  2.2 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[17.          2.58823529  0.          0.94117647  0.41176471  0.47058824
  0.          0.          1.          0.          0.        ]"
1,"[17.          3.17647059  0.          0.94117647  0.29411765  0.41176471
  0.          0.          1.          0.          0.        ]"
1,"[14.          3.          0.          1.          0.21428571  0.5
  0.          0.          0.          0.          0.        ]"
1,"[14.          2.57142857  0.          0.92857143  0.28571429  0.5
  0.          0.          0.          0.          0.        ]"
1,"[18.          2.72222222  0.          0.83333333  0.33333333  0.44444444
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.33333333 0.         1.         0.44444444 0.22222222
 0.         0.         0.         0.         0.        ]"
1,[2.  3.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
1,"[11.          2.72727273  0.          1.          0.36363636  0.54545455
  0.          0.          0.          0.          0.        ]"
1,"[29.          2.93103448  0.          0.86206897  0.20689655  0.51724138
  0.          0.          1.          0.          0.        ]"
1,"[15.          3.93333333  0.          1.          0.26666667  0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[9.         3.44444444 0.         1.         0.22222222 0.55555556
 0.         0.         1.         0.         0.        ]"
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,[20.    2.75  0.    0.85  0.35  0.5   0.    0.    0.    0.    0.  ]
1,"[40.     3.     0.     0.775  0.3    0.6    0.     0.     0.     0.
  0.   ]"
1,[10.   2.7  0.   1.   0.3  0.6  0.   0.   1.   0.   0. ]
1,"[26.          2.61538462  0.          0.80769231  0.34615385  0.5
  0.          0.          1.          0.          0.        ]"
1,[8.    3.375 0.    1.    0.125 0.5   0.    0.    1.    0.    0.   ]
1,"[83.          3.28915663  0.          0.62650602  0.19277108  0.4939759
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.42857143 0.         1.         0.57142857 0.42857143
 0.         0.         1.         0.         0.        ]"
1,"[12.          2.66666667  0.          0.91666667  0.25        0.41666667
  0.          0.          0.          0.          0.        ]"
1,"[16.      3.0625  0.      1.      0.1875  0.4375  0.      0.      0.
  0.      0.    ]"
1,"[7.         2.14285714 0.         0.85714286 0.57142857 0.28571429
 0.         0.         0.         0.         0.        ]"
1,"[23.          2.82608696  0.          0.86956522  0.17391304  0.52173913
  0.          0.          0.          0.          0.        ]"
1,"[39.          3.53846154  0.          0.71794872  0.35897436  0.35897436
  0.          0.          1.          0.          0.        ]"
1,"[17.          3.23529412  0.          0.94117647  0.29411765  0.47058824
  0.          0.          2.          0.          0.        ]"
1,"[14.          3.78571429  0.          1.          0.07142857  0.5
  0.          0.          0.          0.          0.        ]"
1,[8.    3.625 0.    1.    0.25  0.5   0.    0.    1.    0.    0.   ]
1,"[7.         1.71428571 0.         1.         0.42857143 0.42857143
 0.         0.         0.         0.         0.        ]"
1,[2.  4.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
1,"[7.         3.28571429 0.         0.85714286 0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
