Label,Features
0,"[9.         3.11111111 0.         0.77777778 0.11111111 0.66666667
 0.         0.         0.         0.         0.        ]"
0,"[11.          2.54545455  0.          1.          0.27272727  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[7.         2.28571429 0.         1.         0.57142857 0.14285714
 0.         0.         0.         0.         0.        ]"
0,[5.  5.  0.  1.  0.4 0.  0.  0.  0.  0.  0. ]
0,"[6.         3.16666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[10.   3.1  0.   0.8  0.4  0.2  0.   0.   0.   0.   0. ]
0,[4.   2.75 0.   1.   0.25 0.25 0.   0.   0.   1.   0.  ]
0,"[19.          2.68421053  0.          0.78947368  0.52631579  0.31578947
  0.          0.          0.          0.          0.        ]"
0,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,[2.  3.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[29.          3.03448276  0.          0.79310345  0.17241379  0.55172414
  0.          0.          0.          0.          0.        ]"
0,"[34.          3.44117647  0.          0.82352941  0.38235294  0.35294118
  0.          0.          0.          0.          1.        ]"
0,"[18.          2.94444444  0.          1.          0.44444444  0.38888889
  0.          0.          1.          0.          1.        ]"
0,[8.    3.75  0.    1.    0.375 0.375 0.    0.    0.    0.    0.   ]
0,[20.    4.05  0.    0.9   0.4   0.35  0.    0.    0.    0.    0.  ]
0,"[34.          2.82352941  0.          0.70588235  0.38235294  0.44117647
  0.          0.          0.          0.          4.        ]"
0,"[12.          2.66666667  0.          1.          0.41666667  0.25
  0.          0.          1.          1.          0.        ]"
0,"[13.          2.69230769  0.          0.69230769  0.38461538  0.30769231
  0.          0.          0.          1.          0.        ]"
0,"[30.          3.96666667  0.          0.86666667  0.2         0.4
  0.          0.          0.          0.          1.        ]"
0,"[11.          3.09090909  0.          0.90909091  0.36363636  0.18181818
  0.          0.          0.          1.          0.        ]"
0,"[13.          3.23076923  0.          1.          0.23076923  0.30769231
  0.          0.          0.          1.          0.        ]"
0,[8.    2.625 0.    1.    0.5   0.25  1.    0.    0.    0.    0.   ]
0,"[12.          3.58333333  0.          1.          0.33333333  0.25
  0.          1.          0.          0.          0.        ]"
0,"[17.          3.82352941  0.          1.          0.47058824  0.35294118
  1.          0.          0.          1.          0.        ]"
0,[10.   3.   0.   1.   0.3  0.4  0.   0.   0.   0.   0. ]
0,"[9.         2.88888889 0.         0.88888889 0.22222222 0.55555556
 0.         0.         0.         2.         0.        ]"
0,[8.    2.875 0.    0.875 0.5   0.125 0.    0.    0.    0.    1.   ]
0,[5.  3.2 0.  0.8 0.8 0.  0.  0.  0.  0.  0. ]
0,"[3.         2.66666667 0.         1.         0.66666667 0.33333333
 0.         0.         0.         1.         0.        ]"
0,"[18.          3.61111111  0.          0.94444444  0.38888889  0.38888889
  0.          0.          1.          0.          0.        ]"
0,"[13.          2.69230769  0.          0.92307692  0.30769231  0.38461538
  0.          0.          0.          0.          0.        ]"
0,[5.  3.2 0.  0.8 0.4 0.2 0.  0.  0.  2.  0. ]
0,"[39.          3.74358974  0.          0.84615385  0.17948718  0.41025641
  0.          0.          0.          0.          0.        ]"
0,"[21.          2.66666667  0.          0.66666667  0.47619048  0.33333333
  0.          0.          0.          2.          2.        ]"
0,[8.   3.25 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
0,"[6.         4.66666667 0.         1.         0.16666667 0.5
 0.         0.         0.         0.         0.        ]"
0,"[3.         4.33333333 0.         1.         0.66666667 0.
 0.         0.         1.         0.         0.        ]"
0,"[11.          3.          0.          1.          0.27272727  0.54545455
  0.          0.          1.          1.          0.        ]"
0,[8.    2.375 0.    1.    0.375 0.375 0.    0.    1.    0.    0.   ]
0,"[19.          3.73684211  0.          1.          0.21052632  0.42105263
  0.          0.          0.          1.          0.        ]"
0,"[11.          3.45454545  0.          0.90909091  0.36363636  0.36363636
  0.          0.          0.          0.          1.        ]"
0,"[9.         3.33333333 0.         0.88888889 0.22222222 0.55555556
 0.         0.         2.         0.         0.        ]"
0,"[18.          3.          0.          0.94444444  0.16666667  0.5
  0.          0.          0.          0.          0.        ]"
0,"[14.          3.92857143  0.          1.          0.35714286  0.35714286
  0.          0.          0.          0.          0.        ]"
0,"[9.         3.33333333 0.         1.         0.22222222 0.44444444
 0.         0.         0.         0.         0.        ]"
0,"[27.          2.7037037   0.          0.59259259  0.25925926  0.48148148
  0.          0.          0.          1.          2.        ]"
0,"[9.         4.22222222 0.         1.         0.22222222 0.44444444
 0.         0.         1.         0.         0.        ]"
0,[2.  5.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
0,"[7.         2.71428571 0.         1.         0.42857143 0.28571429
 0.         0.         0.         0.         0.        ]"
0,"[12.          2.25        0.          0.91666667  0.41666667  0.25
  0.          0.          0.          2.          0.        ]"
0,[10.   2.6  0.   1.   0.2  0.5  0.   0.   0.   0.   0. ]
0,"[11.          2.45454545  0.          0.90909091  0.18181818  0.54545455
  0.          0.          0.          0.          0.        ]"
0,"[12.          4.83333333  0.          0.91666667  0.25        0.41666667
  0.          0.          0.          0.          0.        ]"
0,[8.    2.25  0.    1.    0.25  0.375 0.    0.    0.    1.    0.   ]
0,"[9.         2.22222222 0.         0.77777778 0.33333333 0.33333333
 0.         0.         0.         1.         1.        ]"
0,"[7.         2.57142857 0.         1.         0.28571429 0.28571429
 0.         0.         0.         0.         0.        ]"
0,"[6.         2.66666667 0.         0.66666667 0.5        0.
 0.         0.         0.         2.         0.        ]"
0,"[22.          2.81818182  0.          0.90909091  0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[26.          3.88461538  0.          0.88461538  0.23076923  0.34615385
  0.          0.          1.          0.          0.        ]"
0,[4.   2.25 0.   1.   0.25 0.75 0.   0.   0.   1.   0.  ]
0,"[18.          3.83333333  0.          0.94444444  0.38888889  0.22222222
  0.          0.          2.          0.          0.        ]"
0,[5.  2.8 0.  1.  0.4 0.6 0.  0.  0.  0.  0. ]
0,[5.  3.4 0.  1.  0.6 0.4 0.  0.  1.  0.  0. ]
0,[8.    3.875 0.    1.    0.25  0.5   0.    0.    0.    0.    0.   ]
0,"[13.          2.69230769  0.          1.          0.46153846  0.23076923
  1.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
0,"[16.      3.1875  0.      0.8125  0.25    0.3125  0.      0.      0.
  0.      0.    ]"
0,[4.   3.   0.   1.   0.5  0.25 0.   0.   0.   1.   0.  ]
0,"[9.         2.33333333 0.         1.         0.33333333 0.44444444
 0.         0.         0.         0.         0.        ]"
0,"[6.         2.33333333 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,[5.  2.6 0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
0,[5.  3.4 0.  0.8 0.8 0.  0.  0.  0.  2.  0. ]
0,"[18.          3.27777778  0.          0.88888889  0.33333333  0.38888889
  1.          0.          0.          0.          0.        ]"
0,"[9.         2.77777778 0.         1.         0.22222222 0.44444444
 0.         0.         0.         0.         0.        ]"
0,"[15.          3.93333333  0.          0.93333333  0.33333333  0.46666667
  0.          0.          1.          0.          0.        ]"
0,[10.   2.9  0.   0.9  0.4  0.3  0.   0.   0.   0.   0. ]
0,[2.  4.5 0.  1.  1.  0.  0.  0.  1.  0.  0. ]
0,"[13.          2.92307692  0.          0.84615385  0.38461538  0.23076923
  0.          0.          0.          0.          0.        ]"
0,[2.  2.  0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,"[19.          3.68421053  0.          0.94736842  0.21052632  0.52631579
  0.          0.          0.          0.          0.        ]"
0,"[3.         3.66666667 0.         1.         0.66666667 0.
 0.         0.         1.         0.         0.        ]"
0,"[14.          3.07142857  0.          0.92857143  0.14285714  0.42857143
  0.          0.          1.          0.          0.        ]"
0,"[29.          3.20689655  0.          0.86206897  0.31034483  0.48275862
  0.          0.          0.          2.          0.        ]"
0,"[18.          2.83333333  0.          0.88888889  0.38888889  0.27777778
  0.          0.          0.          1.          0.        ]"
0,"[17.          2.29411765  0.          0.76470588  0.35294118  0.35294118
  0.          0.          0.          0.          1.        ]"
0,"[11.          3.45454545  0.          0.90909091  0.36363636  0.18181818
  0.          0.          0.          0.          0.        ]"
0,"[11.          3.36363636  0.          1.          0.09090909  0.63636364
  0.          0.          1.          0.          0.        ]"
0,"[19.          3.15789474  0.          0.84210526  0.21052632  0.52631579
  0.          0.          2.          0.          0.        ]"
0,[4.   3.25 0.   1.   0.25 0.   0.   0.   0.   1.   0.  ]
0,[3. 4. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
0,"[9.         2.22222222 0.         0.88888889 0.44444444 0.33333333
 1.         0.         0.         0.         0.        ]"
0,"[6.         3.         0.         1.         0.33333333 0.5
 0.         0.         0.         1.         0.        ]"
0,[5.  1.6 0.  1.  0.4 0.4 1.  0.  0.  1.  0. ]
0,"[28.          2.25        0.          0.14285714  0.25        0.25
  0.          0.          0.          7.          0.        ]"
0,"[13.          2.69230769  0.          0.92307692  0.23076923  0.53846154
  0.          0.          2.          0.          0.        ]"
0,"[17.          3.47058824  0.          1.          0.29411765  0.23529412
  0.          0.          0.          1.          0.        ]"
0,"[3.         2.33333333 0.         0.66666667 1.         0.
 0.         0.         0.         2.         0.        ]"
0,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  0.  1. ]
0,"[33.          3.54545455  0.          0.87878788  0.15151515  0.45454545
  0.          0.          0.          0.          1.        ]"
0,"[9.         3.33333333 0.         0.88888889 0.77777778 0.22222222
 0.         0.         0.         2.         0.        ]"
0,[5.  3.2 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
0,"[13.          3.46153846  0.          1.          0.23076923  0.46153846
  0.          0.          0.          0.          0.        ]"
0,"[13.          3.46153846  0.          0.92307692  0.38461538  0.46153846
  0.          0.          1.          0.          0.        ]"
0,"[11.          2.81818182  0.          0.90909091  0.36363636  0.45454545
  0.          0.          1.          0.          0.        ]"
0,"[12.          3.16666667  0.          0.83333333  0.66666667  0.25
  1.          0.          0.          2.          0.        ]"
0,"[9.         3.33333333 0.         1.         0.11111111 0.55555556
 0.         0.         0.         0.         0.        ]"
0,"[32.       2.90625  0.       0.78125  0.25     0.5625   0.       0.
  1.       2.       0.     ]"
0,[4.   2.75 0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
0,"[9.         2.88888889 0.         1.         0.44444444 0.33333333
 0.         0.         0.         1.         0.        ]"
0,"[14.          3.71428571  0.          1.          0.35714286  0.28571429
  0.          0.          0.          0.          1.        ]"
0,"[16.      2.4375  0.      0.6875  0.375   0.375   0.      0.      0.
  0.      0.    ]"
0,[8.    3.625 0.    1.    0.375 0.375 0.    0.    0.    0.    0.   ]
0,"[15.          2.6         0.          0.93333333  0.33333333  0.46666667
  0.          0.          0.          2.          0.        ]"
0,"[13.          3.          0.          0.76923077  0.46153846  0.15384615
  0.          0.          0.          0.          0.        ]"
0,"[18.          3.11111111  0.          1.          0.5         0.27777778
  0.          0.          0.          0.          1.        ]"
0,"[9.         2.11111111 0.         0.77777778 0.22222222 0.66666667
 0.         0.         0.         1.         0.        ]"
0,[10.   4.1  0.   0.8  0.5  0.2  0.   0.   0.   0.   1. ]
0,"[6.         2.66666667 0.         0.5        0.33333333 0.33333333
 0.         0.         0.         2.         0.        ]"
0,"[21.          4.14285714  0.          0.9047619   0.38095238  0.23809524
  0.          0.          0.          0.          0.        ]"
0,"[6.         2.83333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         1.         0.        ]"
0,[8.    3.    0.    0.75  0.5   0.375 0.    0.    0.    0.    0.   ]
0,"[40.     3.4    0.     0.65   0.45   0.225  0.     0.     2.     0.
  3.   ]"
0,"[6.         3.         0.         1.         0.16666667 0.66666667
 0.         0.         1.         0.         0.        ]"
0,"[6.         2.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[12.          3.08333333  0.          0.83333333  0.33333333  0.33333333
  0.          0.          0.          0.          1.        ]"
0,[10.   3.2  0.   1.   0.2  0.4  0.   0.   0.   1.   1. ]
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,"[15.          3.86666667  0.          0.93333333  0.4         0.26666667
  0.          0.          0.          0.          1.        ]"
0,"[6.         3.         0.         1.         0.16666667 0.5
 0.         0.         0.         1.         0.        ]"
0,"[34.          2.79411765  0.          0.76470588  0.44117647  0.26470588
  0.          0.          1.          0.          0.        ]"
0,"[11.          2.63636364  0.          0.90909091  0.54545455  0.27272727
  0.          0.          2.          0.          0.        ]"
0,[4.   2.   0.   1.   0.25 0.25 0.   0.   0.   0.   0.  ]
0,[5.  3.  0.  1.  0.6 0.4 0.  0.  0.  0.  1. ]
0,"[17.          3.17647059  0.          0.82352941  0.41176471  0.41176471
  0.          0.          1.          0.          0.        ]"
0,"[6.         3.16666667 0.         1.         0.5        0.33333333
 0.         0.         1.         0.         0.        ]"
0,"[6.         2.83333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[23.          2.86956522  0.          0.86956522  0.34782609  0.43478261
  0.          0.          0.          2.          0.        ]"
0,"[17.          2.70588235  0.          0.88235294  0.35294118  0.41176471
  0.          0.          1.          0.          1.        ]"
0,"[21.          3.28571429  0.          0.80952381  0.23809524  0.23809524
  0.          0.          0.          2.          1.        ]"
0,"[11.          2.45454545  0.          1.          0.45454545  0.36363636
  0.          0.          0.          1.          0.        ]"
0,"[6.         2.16666667 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,[8.    2.25  0.    0.875 0.625 0.    0.    0.    0.    0.    0.   ]
0,[5.  5.2 0.  0.6 0.4 0.  0.  0.  0.  0.  0. ]
0,"[29.          3.27586207  0.          0.86206897  0.31034483  0.37931034
  0.          0.          0.          1.          1.        ]"
0,"[19.          2.94736842  0.          0.94736842  0.26315789  0.42105263
  0.          0.          0.          0.          0.        ]"
0,"[46.          3.30434783  0.          0.65217391  0.32608696  0.45652174
  1.          0.          0.          0.          1.        ]"
0,"[24.          4.29166667  0.          0.91666667  0.16666667  0.5
  0.          0.          0.          1.          0.        ]"
0,[10.   3.   0.   0.6  0.4  0.3  0.   0.   0.   3.   0. ]
0,"[19.          3.73684211  0.          0.73684211  0.31578947  0.42105263
  0.          0.          0.          2.          0.        ]"
0,"[19.          3.31578947  0.          0.89473684  0.31578947  0.31578947
  0.          0.          0.          0.          2.        ]"
0,[4.   2.25 0.   1.   0.5  0.25 0.   0.   0.   1.   0.  ]
0,[5.  3.8 0.  1.  0.6 0.2 0.  0.  1.  0.  0. ]
0,"[38.          3.76315789  0.          0.81578947  0.31578947  0.28947368
  1.          0.          0.          0.          0.        ]"
0,"[6.         3.         0.         1.         0.33333333 0.5
 0.         0.         0.         1.         0.        ]"
0,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
0,"[6.         3.66666667 0.         1.         0.5        0.33333333
 0.         0.         1.         0.         0.        ]"
0,"[12.          2.83333333  0.          0.91666667  0.5         0.25
  0.          0.          0.          0.          0.        ]"
0,"[16.      3.625   0.      1.      0.375   0.4375  1.      0.      0.
  0.      0.    ]"
0,"[9.         3.33333333 0.         1.         0.33333333 0.55555556
 0.         0.         0.         0.         1.        ]"
0,[4.   1.5  0.   0.75 0.5  0.5  0.   0.   0.   1.   0.  ]
0,"[22.          3.18181818  0.          0.59090909  0.18181818  0.36363636
  0.          0.          0.          2.          0.        ]"
0,"[26.          3.34615385  0.          0.80769231  0.26923077  0.30769231
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.66666667 0.         1.         0.5        0.16666667
 0.         0.         1.         0.         0.        ]"
0,[5.  5.8 0.  1.  0.6 0.2 0.  0.  0.  1.  0. ]
0,[10.   3.5  0.   1.   0.1  0.4  0.   0.   1.   0.   0. ]
0,"[11.          2.          0.          0.72727273  0.27272727  0.45454545
  0.          0.          0.          2.          0.        ]"
0,"[3.         3.33333333 0.         0.66666667 1.         0.
 0.         0.         0.         2.         0.        ]"
0,"[3.         2.66666667 0.         1.         0.66666667 0.
 0.         0.         0.         1.         0.        ]"
0,"[7.         2.57142857 0.         1.         0.14285714 0.57142857
 0.         0.         1.         0.         0.        ]"
0,"[59.          3.81355932  0.          0.76271186  0.22033898  0.3220339
  0.          1.          0.          0.          0.        ]"
0,"[19.          4.05263158  0.          1.          0.21052632  0.42105263
  1.          0.          0.          0.          0.        ]"
0,[4.   2.75 0.   1.   0.5  0.   0.   0.   1.   0.   0.  ]
0,"[21.          3.0952381   0.          0.80952381  0.47619048  0.28571429
  0.          0.          0.          0.          0.        ]"
0,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  1.  0. ]
0,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
0,"[22.          3.54545455  0.          0.95454545  0.13636364  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[11.          2.54545455  0.          1.          0.36363636  0.36363636
  0.          1.          1.          0.          0.        ]"
0,[10.   3.2  0.   1.   0.3  0.1  0.   0.   0.   0.   0. ]
0,"[7.         3.         0.         1.         0.28571429 0.14285714
 0.         0.         0.         1.         0.        ]"
0,"[9.         2.44444444 0.         0.88888889 0.22222222 0.44444444
 0.         0.         0.         0.         0.        ]"
0,[8.    3.25  0.    0.75  0.625 0.    0.    0.    1.    0.    3.   ]
0,"[7.         3.         0.         1.         0.14285714 0.57142857
 0.         0.         0.         0.         0.        ]"
0,"[11.          3.54545455  0.          0.90909091  0.36363636  0.09090909
  0.          0.          0.          0.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
0,"[17.          2.58823529  0.          0.76470588  0.35294118  0.35294118
  0.          0.          0.          0.          0.        ]"
0,[5.  3.2 0.  1.  0.6 0.2 0.  0.  0.  1.  0. ]
0,[5.  2.6 0.  1.  0.2 0.4 0.  0.  1.  0.  0. ]
0,"[14.          3.42857143  0.          0.92857143  0.35714286  0.42857143
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.33333333 0.         0.66666667 0.33333333 0.16666667
 0.         0.         0.         0.         0.        ]"
0,"[6.         2.33333333 0.         0.66666667 0.66666667 0.
 0.         0.         0.         0.         1.        ]"
0,"[9.         3.44444444 0.         0.77777778 0.33333333 0.
 0.         0.         0.         1.         0.        ]"
0,[5.  3.4 0.  0.8 0.4 0.  0.  0.  2.  0.  0. ]
0,[2.  3.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[12.          4.08333333  0.          0.91666667  0.25        0.25
  0.          0.          0.          0.          0.        ]"
0,"[9.         3.77777778 0.         0.77777778 0.44444444 0.11111111
 0.         0.         0.         1.         2.        ]"
0,"[19.          3.89473684  0.          0.94736842  0.47368421  0.21052632
  1.          0.          1.          0.          0.        ]"
0,"[11.          3.          0.          0.90909091  0.72727273  0.09090909
  0.          0.          0.          2.          0.        ]"
0,"[9.         3.55555556 0.         0.88888889 0.33333333 0.11111111
 0.         0.         0.         0.         0.        ]"
0,[2.  2.5 0.  1.  1.  0.  0.  0.  1.  0.  0. ]
0,"[14.          2.92857143  0.          1.          0.28571429  0.35714286
  0.          0.          1.          0.          0.        ]"
0,"[24.          4.04166667  0.          0.95833333  0.25        0.375
  0.          0.          0.          0.          1.        ]"
0,[5.  3.2 0.  0.8 0.6 0.  0.  0.  0.  2.  0. ]
0,[10.   3.3  0.   1.   0.2  0.4  0.   0.   1.   0.   0. ]
0,[8.    3.625 0.    1.    0.375 0.375 0.    0.    0.    0.    1.   ]
0,"[11.          4.18181818  0.          1.          0.45454545  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.33333333 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,"[26.          3.23076923  0.          0.84615385  0.19230769  0.5
  0.          0.          0.          0.          0.        ]"
0,[5.  2.8 0.  1.  0.4 0.2 0.  0.  0.  0.  0. ]
0,"[14.          2.92857143  0.          0.85714286  0.21428571  0.28571429
  0.          0.          0.          0.          0.        ]"
0,"[23.          3.30434783  0.          0.91304348  0.47826087  0.30434783
  1.          0.          0.          0.          1.        ]"
0,[5.  2.8 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
0,"[3.         4.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[22.          3.09090909  0.          0.86363636  0.45454545  0.40909091
  0.          0.          0.          0.          0.        ]"
0,"[17.          3.35294118  0.          0.52941176  0.47058824  0.17647059
  0.          0.          1.          0.          0.        ]"
0,"[7.         3.71428571 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
0,[5.  3.6 0.  1.  0.6 0.2 0.  0.  0.  1.  0. ]
0,[5.  3.4 0.  1.  0.6 0.4 0.  0.  0.  0.  0. ]
0,"[35.          2.74285714  0.          0.77142857  0.17142857  0.48571429
  0.          0.          0.          0.          0.        ]"
0,"[11.          3.36363636  0.          1.          0.36363636  0.45454545
  0.          0.          0.          0.          1.        ]"
0,"[9.         3.77777778 0.         1.         0.44444444 0.55555556
 0.         0.         1.         0.         0.        ]"
0,"[18.          3.11111111  0.          0.88888889  0.22222222  0.33333333
  0.          0.          0.          0.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[33.          4.12121212  0.          0.90909091  0.27272727  0.42424242
  0.          0.          1.          0.          0.        ]"
0,"[13.          4.          0.          1.          0.30769231  0.30769231
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.57142857 0.         1.         0.42857143 0.14285714
 0.         0.         0.         0.         0.        ]"
0,"[7.         2.71428571 0.         1.         0.28571429 0.42857143
 0.         0.         1.         0.         0.        ]"
0,"[6.         3.66666667 0.         0.83333333 0.33333333 0.16666667
 0.         0.         0.         0.         0.        ]"
0,"[21.          3.57142857  0.          1.          0.28571429  0.42857143
  0.          0.          1.          0.          0.        ]"
0,"[3.         4.33333333 0.         1.         0.66666667 0.
 0.         0.         0.         0.         0.        ]"
0,"[9.         2.55555556 0.         0.88888889 0.44444444 0.11111111
 0.         0.         0.         0.         0.        ]"
0,"[7.         3.57142857 0.         1.         0.42857143 0.14285714
 0.         0.         0.         1.         0.        ]"
0,"[19.          3.31578947  0.          0.68421053  0.15789474  0.47368421
  0.          0.          0.          0.          0.        ]"
0,"[21.          3.61904762  0.          0.95238095  0.28571429  0.42857143
  0.          0.          0.          0.          0.        ]"
0,[8.    3.375 0.    1.    0.375 0.375 0.    0.    0.    0.    0.   ]
0,[8.   2.25 0.   1.   0.5  0.5  0.   0.   0.   0.   1.  ]
0,"[11.          3.18181818  0.          0.90909091  0.36363636  0.18181818
  0.          0.          0.          0.          0.        ]"
0,"[9.         3.55555556 0.         0.88888889 0.55555556 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[5.  2.  0.  1.  0.6 0.2 0.  0.  0.  0.  0. ]
0,[4.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[23.          2.60869565  0.          0.56521739  0.39130435  0.17391304
  0.          0.          0.          6.          0.        ]"
0,[5.  2.6 0.  1.  0.6 0.4 0.  0.  0.  1.  0. ]
0,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[6.         2.83333333 0.         1.         0.33333333 0.5
 0.         0.         1.         0.         0.        ]"
0,[5.  3.8 0.  0.8 0.8 0.  0.  0.  0.  2.  0. ]
0,"[14.          2.71428571  0.          0.85714286  0.21428571  0.5
  0.          0.          1.          1.          0.        ]"
0,[10.   2.8  0.   1.   0.3  0.3  0.   0.   0.   1.   0. ]
0,[20.    3.25  0.    0.9   0.35  0.3   0.    1.    1.    0.    0.  ]
0,[25.    3.36  0.    0.84  0.6   0.2   1.    0.    0.    1.    0.  ]
0,"[14.          3.57142857  0.          1.          0.28571429  0.21428571
  0.          0.          0.          0.          0.        ]"
0,[10.   2.7  0.   0.9  0.4  0.4  0.   0.   0.   0.   0. ]
0,[4.   3.   0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
0,"[21.          2.71428571  0.          0.80952381  0.42857143  0.19047619
  1.          0.          0.          0.          0.        ]"
0,[4.   2.75 0.   1.   0.25 0.5  0.   0.   1.   0.   0.  ]
0,"[3.         2.33333333 0.         1.         0.66666667 0.
 0.         0.         0.         1.         0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[12.          2.16666667  0.          0.5         0.41666667  0.08333333
  0.          0.          0.          5.          0.        ]"
0,[8.   2.5  0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
0,"[7.         3.14285714 0.         1.         0.42857143 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[28.          3.17857143  0.          0.92857143  0.21428571  0.5
  0.          0.          0.          0.          1.        ]"
0,"[9.         3.22222222 0.         1.         0.22222222 0.44444444
 0.         0.         0.         0.         1.        ]"
0,"[13.          2.53846154  0.          0.61538462  0.23076923  0.53846154
  0.          0.          2.          0.          0.        ]"
0,"[13.          4.69230769  0.          1.          0.46153846  0.
  0.          0.          0.          0.          1.        ]"
0,[10.   4.2  0.   0.9  0.3  0.1  0.   0.   0.   1.   0. ]
0,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
0,"[19.          3.15789474  0.          0.94736842  0.36842105  0.31578947
  0.          0.          1.          0.          2.        ]"
0,"[17.          2.29411765  0.          0.70588235  0.58823529  0.17647059
  0.          0.          1.          0.          0.        ]"
0,"[21.          3.71428571  0.          0.9047619   0.33333333  0.33333333
  0.          0.          0.          0.          0.        ]"
0,"[40.     3.25   0.     0.9    0.275  0.425  0.     0.     0.     0.
  0.   ]"
0,[10.   2.3  0.   0.9  0.3  0.4  0.   0.   1.   2.   0. ]
0,"[7.         2.57142857 0.         1.         0.57142857 0.14285714
 0.         0.         1.         0.         0.        ]"
0,"[18.          3.27777778  0.          0.83333333  0.38888889  0.5
  1.          0.          2.          1.          0.        ]"
0,[10.   2.7  0.   1.   0.2  0.4  0.   0.   0.   0.   0. ]
0,[2.  4.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
0,"[3.         2.33333333 0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
0,"[6.         2.83333333 0.         1.         0.5        0.16666667
 0.         0.         0.         0.         0.        ]"
0,"[11.          3.27272727  0.          0.90909091  0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[6.         4.5        0.         0.33333333 0.5        0.
 0.         0.         0.         3.         0.        ]"
0,"[19.          2.68421053  0.          0.89473684  0.42105263  0.36842105
  1.          0.          0.          0.          0.        ]"
0,[5.  3.4 0.  1.  0.6 0.2 0.  0.  0.  0.  1. ]
0,"[17.          4.35294118  0.          0.88235294  0.29411765  0.47058824
  0.          0.          1.          0.          0.        ]"
0,[5.  2.4 0.  1.  0.6 0.2 0.  0.  0.  0.  0. ]
0,"[12.          2.91666667  0.          0.91666667  0.41666667  0.25
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.71428571 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[19.          4.84210526  0.          0.94736842  0.21052632  0.31578947
  0.          0.          0.          0.          0.        ]"
0,"[13.          2.84615385  0.          0.92307692  0.15384615  0.38461538
  0.          0.          0.          0.          0.        ]"
0,[25.    3.04  0.    0.92  0.12  0.44  0.    0.    0.    0.    0.  ]
0,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
