Label,Features
0,[10.   2.9  0.   1.   0.4  0.3  0.   0.   1.   0.   0. ]
0,"[12.          3.25        0.          0.91666667  0.25        0.66666667
  0.          0.          0.          0.          0.        ]"
0,[4.  2.  0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
0,"[3.         3.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[7.         2.         0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[14.          3.07142857  0.          0.92857143  0.28571429  0.5
  0.          0.          0.          0.          0.        ]"
0,"[18.          3.22222222  0.          1.          0.22222222  0.38888889
  0.          0.          1.          0.          0.        ]"
0,"[26.          2.96153846  0.          0.84615385  0.34615385  0.34615385
  0.          0.          0.          0.          0.        ]"
0,[5.  3.2 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
0,"[3.         3.33333333 0.         1.         1.         0.
 1.         0.         0.         0.         0.        ]"
0,"[26.          2.61538462  0.          0.76923077  0.19230769  0.53846154
  0.          0.          0.          0.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[57.          3.12280702  0.          0.66666667  0.26315789  0.47368421
  0.          0.          0.          1.          0.        ]"
0,"[22.          2.59090909  0.          0.72727273  0.59090909  0.27272727
  0.          0.          1.          0.          0.        ]"
0,"[12.          2.75        0.          0.83333333  0.08333333  0.58333333
  0.          0.          1.          0.          0.        ]"
0,"[13.          2.61538462  0.          0.92307692  0.30769231  0.38461538
  0.          0.          0.          2.          0.        ]"
0,"[55.          3.23636364  0.          0.63636364  0.29090909  0.45454545
  1.          0.          0.          0.          0.        ]"
0,"[26.          4.69230769  0.          0.88461538  0.19230769  0.38461538
  0.          0.          0.          0.          0.        ]"
0,"[17.          2.41176471  0.          0.76470588  0.35294118  0.47058824
  0.          0.          0.          0.          0.        ]"
0,"[3.         2.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[10.   2.2  0.   0.9  0.3  0.3  0.   0.   0.   0.   0. ]
0,"[14.          2.64285714  0.          0.92857143  0.5         0.28571429
  0.          0.          0.          0.          0.        ]"
0,"[17.          3.41176471  0.          0.82352941  0.29411765  0.41176471
  0.          0.          0.          0.          0.        ]"
0,"[13.          3.30769231  0.          0.92307692  0.38461538  0.30769231
  0.          0.          1.          0.          0.        ]"
0,"[3.         3.         0.         1.         0.33333333 0.66666667
 0.         0.         0.         0.         0.        ]"
0,"[17.          2.11764706  0.          0.88235294  0.29411765  0.41176471
  0.          0.          1.          0.          0.        ]"
0,"[11.          3.36363636  0.          1.          0.54545455  0.36363636
  0.          0.          1.          0.          0.        ]"
0,[4.   2.25 0.   1.   0.25 0.75 0.   0.   0.   0.   0.  ]
0,"[14.          3.21428571  0.          0.92857143  0.28571429  0.35714286
  0.          0.          0.          0.          0.        ]"
0,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[27.          3.25925926  0.          0.81481481  0.25925926  0.48148148
  0.          0.          0.          0.          0.        ]"
0,"[13.          4.07692308  0.          0.92307692  0.07692308  0.61538462
  0.          0.          0.          0.          0.        ]"
0,[5.  3.6 0.  1.  0.6 0.  0.  0.  0.  0.  0. ]
0,[5.  3.2 0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
0,"[16.      3.3125  0.      0.9375  0.375   0.375   0.      1.      0.
  0.      0.    ]"
0,"[7.         3.85714286 0.         1.         0.14285714 0.42857143
 0.         0.         1.         0.         0.        ]"
0,"[11.          3.18181818  0.          0.90909091  0.36363636  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[9.         4.22222222 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[9.         4.11111111 0.         1.         0.33333333 0.44444444
 0.         0.         0.         0.         0.        ]"
0,"[17.          3.35294118  0.          0.88235294  0.29411765  0.47058824
  0.          0.          2.          0.          0.        ]"
0,"[18.          2.94444444  0.          0.88888889  0.22222222  0.5
  0.          0.          0.          0.          0.        ]"
0,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
0,[20.    3.8   0.    0.85  0.2   0.65  0.    0.    1.    0.    0.  ]
0,"[9.         3.66666667 0.         1.         0.11111111 0.44444444
 0.         1.         0.         0.         0.        ]"
0,[2.  2.  0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
0,"[18.          2.77777778  0.          0.88888889  0.22222222  0.61111111
  0.          0.          0.          0.          0.        ]"
0,"[3.         5.66666667 0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
0,"[18.          3.33333333  0.          0.94444444  0.27777778  0.44444444
  0.          0.          0.          0.          0.        ]"
0,[20.    3.2   0.    0.85  0.35  0.4   0.    0.    2.    1.    0.  ]
0,"[13.          3.61538462  0.          0.92307692  0.30769231  0.23076923
  0.          0.          0.          0.          0.        ]"
0,"[7.         1.85714286 0.         1.         0.57142857 0.14285714
 0.         0.         0.         0.         0.        ]"
0,"[6.         2.66666667 0.         1.         0.16666667 0.66666667
 0.         0.         1.         0.         0.        ]"
0,"[16.      3.3125  0.      0.9375  0.25    0.5625  0.      0.      0.
  0.      0.    ]"
0,"[14.          2.42857143  0.          1.          0.21428571  0.42857143
  0.          0.          0.          0.          0.        ]"
0,"[14.          4.21428571  0.          0.92857143  0.21428571  0.35714286
  0.          0.          0.          0.          0.        ]"
0,"[36.          2.44444444  0.          0.61111111  0.36111111  0.38888889
  0.          0.          0.          0.          0.        ]"
0,"[15.          3.2         0.          0.93333333  0.46666667  0.33333333
  0.          0.          0.          1.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  1.  0.  0.  0. ]
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,[2. 2. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,[5.  2.4 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
0,"[43.          3.37209302  0.          0.65116279  0.37209302  0.41860465
  0.          0.          0.          0.          0.        ]"
0,"[12.          3.75        0.          0.91666667  0.16666667  0.33333333
  0.          0.          1.          0.          0.        ]"
0,[4.   3.75 0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
0,"[16.      3.8125  0.      1.      0.125   0.5     0.      0.      1.
  0.      0.    ]"
0,"[6.         3.16666667 0.         1.         0.16666667 0.66666667
 0.         0.         0.         0.         0.        ]"
0,"[7.         3.71428571 0.         1.         0.42857143 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[24.          3.33333333  0.          0.875       0.125       0.5
  0.          0.          0.          0.          0.        ]"
0,"[7.         3.42857143 0.         1.         0.14285714 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[12.          3.75        0.          0.91666667  0.33333333  0.5
  0.          0.          0.          0.          0.        ]"
0,"[34.          3.05882353  0.          0.79411765  0.23529412  0.47058824
  0.          0.          0.          0.          0.        ]"
0,[4.   2.75 0.   1.   0.75 0.   0.   0.   0.   0.   0.  ]
0,"[11.          2.36363636  0.          1.          0.18181818  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.33333333 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,[25.    3.16  0.    0.8   0.2   0.52  0.    0.    2.    0.    0.  ]
0,"[29.          3.96551724  0.          0.68965517  0.17241379  0.44827586
  0.          0.          0.          0.          0.        ]"
0,"[13.          2.92307692  0.          0.92307692  0.38461538  0.38461538
  1.          0.          0.          0.          0.        ]"
0,"[23.          3.60869565  0.          0.95652174  0.26086957  0.43478261
  0.          0.          0.          0.          0.        ]"
0,[20.    3.2   0.    0.85  0.2   0.45  0.    0.    0.    0.    0.  ]
0,"[31.          2.74193548  0.          0.80645161  0.29032258  0.32258065
  0.          0.          1.          0.          0.        ]"
0,[10.   3.   0.   0.9  0.5  0.2  0.   0.   1.   0.   0. ]
0,"[29.          4.17241379  0.          0.82758621  0.20689655  0.37931034
  0.          0.          0.          0.          0.        ]"
0,[5.  3.2 0.  1.  0.2 0.8 0.  0.  1.  0.  0. ]
0,"[6.         2.83333333 0.         1.         0.5        0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         1.         0.         0.        ]"
0,"[13.          2.61538462  0.          0.84615385  0.23076923  0.38461538
  0.          0.          0.          0.          0.        ]"
0,"[28.          4.60714286  0.          0.89285714  0.25        0.46428571
  0.          0.          0.          0.          0.        ]"
0,"[27.          2.74074074  0.          0.85185185  0.25925926  0.48148148
  1.          0.          0.          0.          0.        ]"
0,"[3.         3.         0.         1.         0.33333333 0.
 0.         0.         1.         0.         0.        ]"
0,[25.    3.04  0.    0.8   0.24  0.4   0.    0.    1.    0.    0.  ]
0,[20.    2.5   0.    0.8   0.35  0.55  0.    0.    0.    0.    0.  ]
0,[4.   1.5  0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
0,"[14.          3.42857143  0.          0.92857143  0.5         0.28571429
  1.          0.          0.          0.          0.        ]"
0,"[33.          2.6969697   0.          0.78787879  0.27272727  0.42424242
  0.          0.          1.          0.          0.        ]"
0,"[17.          3.41176471  0.          1.          0.17647059  0.52941176
  0.          0.          0.          0.          0.        ]"
0,"[19.          2.73684211  0.          0.89473684  0.31578947  0.42105263
  0.          0.          0.          0.          0.        ]"
0,"[24.          3.          0.          0.91666667  0.25        0.5
  0.          1.          0.          0.          0.        ]"
0,[2. 4. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,[2. 4. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,"[13.          3.69230769  0.          1.          0.15384615  0.46153846
  0.          0.          0.          0.          0.        ]"
0,[10.   2.7  0.   1.   0.4  0.3  0.   0.   0.   0.   0. ]
0,"[24.          3.45833333  0.          0.875       0.33333333  0.33333333
  0.          0.          2.          0.          0.        ]"
0,[8.    3.5   0.    1.    0.5   0.375 1.    0.    0.    1.    0.   ]
0,"[12.          2.33333333  0.          0.91666667  0.5         0.33333333
  0.          0.          0.          0.          0.        ]"
0,"[30.          3.03333333  0.          0.86666667  0.36666667  0.33333333
  1.          0.          2.          0.          0.        ]"
0,"[22.          3.31818182  0.          0.86363636  0.18181818  0.59090909
  0.          0.          0.          0.          0.        ]"
0,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
0,"[13.          2.69230769  0.          0.92307692  0.23076923  0.38461538
  0.          0.          0.          0.          0.        ]"
0,[20.    2.9   0.    0.8   0.25  0.5   0.    0.    0.    0.    0.  ]
0,"[31.          4.03225806  0.          0.80645161  0.22580645  0.35483871
  0.          0.          0.          0.          0.        ]"
0,"[3.         4.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[35.          3.08571429  0.          0.71428571  0.37142857  0.48571429
  0.          0.          0.          0.          0.        ]"
0,"[7.         2.42857143 0.         0.85714286 0.42857143 0.28571429
 0.         0.         1.         0.         0.        ]"
0,"[35.          4.08571429  0.          0.85714286  0.25714286  0.42857143
  0.          0.          0.          0.          0.        ]"
0,"[33.          2.39393939  0.          0.6969697   0.54545455  0.24242424
  1.          0.          1.          0.          0.        ]"
0,"[37.          2.62162162  0.          0.59459459  0.48648649  0.13513514
  1.          0.          0.          0.          0.        ]"
0,"[3.         2.33333333 0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
0,[10.   4.3  0.   0.9  0.5  0.3  0.   0.   0.   0.   0. ]
0,"[19.          3.57894737  0.          0.89473684  0.26315789  0.47368421
  1.          0.          0.          0.          0.        ]"
0,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[32.       3.0625   0.       0.84375  0.34375  0.34375  0.       0.
  1.       0.       0.     ]"
0,"[40.     3.325  0.     0.925  0.2    0.575  0.     0.     1.     0.
  0.   ]"
0,"[9.         2.44444444 0.         1.         0.33333333 0.33333333
 0.         0.         1.         0.         0.        ]"
0,[8.    2.875 0.    0.75  0.125 0.5   0.    0.    0.    0.    0.   ]
0,"[31.          2.96774194  0.          0.93548387  0.19354839  0.48387097
  0.          0.          1.          0.          0.        ]"
0,[8.    3.375 0.    0.875 0.375 0.25  0.    0.    0.    0.    0.   ]
0,[2.  3.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,[4.   2.5  0.   1.   0.5  0.25 0.   0.   1.   0.   0.  ]
0,"[47.          2.95744681  0.          0.70212766  0.14893617  0.57446809
  0.          0.          1.          0.          0.        ]"
0,"[9.         3.66666667 0.         1.         0.33333333 0.44444444
 0.         0.         1.         0.         0.        ]"
0,"[7.         4.14285714 0.         1.         0.42857143 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[13.          2.38461538  0.          0.92307692  0.30769231  0.38461538
  0.          0.          0.          0.          0.        ]"
0,"[9.         2.77777778 0.         0.88888889 0.22222222 0.44444444
 0.         0.         0.         0.         0.        ]"
0,"[7.         2.71428571 0.         1.         0.28571429 0.57142857
 0.         0.         0.         0.         0.        ]"
0,"[32.       4.53125  0.       0.875    0.25     0.53125  0.       0.
  0.       0.       0.     ]"
0,"[7.         1.71428571 0.         1.         0.42857143 0.57142857
 0.         0.         0.         0.         0.        ]"
0,[5.  3.2 0.  1.  0.6 0.  0.  0.  0.  0.  0. ]
0,"[15.          2.66666667  0.          0.86666667  0.4         0.4
  0.          0.          0.          0.          0.        ]"
0,"[30.          3.83333333  0.          0.8         0.3         0.4
  0.          0.          0.          0.          0.        ]"
0,"[21.          3.42857143  0.          0.85714286  0.38095238  0.42857143
  0.          0.          0.          0.          0.        ]"
0,"[15.          3.53333333  0.          1.          0.2         0.53333333
  0.          0.          0.          1.          0.        ]"
0,"[17.          3.11764706  0.          0.88235294  0.29411765  0.47058824
  0.          0.          1.          0.          0.        ]"
0,"[13.          2.69230769  0.          0.92307692  0.38461538  0.46153846
  0.          0.          0.          0.          0.        ]"
0,"[17.          3.41176471  0.          0.94117647  0.23529412  0.52941176
  0.          0.          1.          0.          0.        ]"
0,"[6.         3.16666667 0.         1.         0.16666667 0.5
 0.         0.         1.         0.         0.        ]"
0,[10.   3.5  0.   1.   0.3  0.4  0.   0.   1.   0.   0. ]
0,"[13.          2.46153846  0.          0.92307692  0.38461538  0.38461538
  0.          0.          0.          0.          0.        ]"
0,[8.    3.125 0.    1.    0.25  0.375 0.    0.    0.    0.    0.   ]
0,[8.    3.    0.    0.875 0.375 0.25  0.    0.    0.    0.    0.   ]
0,"[9.         2.44444444 0.         0.88888889 0.44444444 0.22222222
 0.         0.         0.         0.         0.        ]"
0,"[14.          3.85714286  0.          0.92857143  0.14285714  0.35714286
  0.          0.          1.          0.          0.        ]"
0,[20.    3.2   0.    0.95  0.2   0.45  0.    0.    0.    0.    0.  ]
0,[8.    3.875 0.    0.875 0.5   0.25  0.    0.    0.    0.    0.   ]
0,"[11.          2.          0.          0.81818182  0.36363636  0.54545455
  0.          0.          0.          0.          0.        ]"
0,"[7.         1.57142857 0.         1.         0.42857143 0.28571429
 0.         0.         0.         0.         0.        ]"
0,"[24.          3.875       0.          1.          0.20833333  0.5
  0.          0.          1.          0.          0.        ]"
0,[5.  2.4 0.  1.  0.2 0.4 0.  1.  0.  1.  0. ]
0,"[6.         3.33333333 0.         1.         0.16666667 0.83333333
 0.         0.         1.         0.         0.        ]"
0,"[15.          3.26666667  0.          1.          0.33333333  0.46666667
  0.          0.          0.          0.          0.        ]"
0,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
0,"[17.          3.11764706  0.          0.94117647  0.23529412  0.41176471
  0.          0.          0.          0.          0.        ]"
0,[4.   3.5  0.   1.   0.25 0.25 0.   0.   0.   0.   0.  ]
0,"[6.         2.83333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[3.         3.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
0,"[19.          2.89473684  0.          0.94736842  0.31578947  0.36842105
  0.          0.          0.          0.          0.        ]"
0,[10.   3.4  0.   1.   0.3  0.3  0.   0.   0.   0.   0. ]
0,"[7.         2.71428571 0.         1.         0.14285714 0.57142857
 0.         0.         1.         0.         0.        ]"
0,[8.    3.375 0.    0.875 0.25  0.375 0.    0.    2.    0.    0.   ]
0,"[21.          3.19047619  0.          0.9047619   0.23809524  0.47619048
  0.          0.          0.          0.          0.        ]"
0,[4.   2.75 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
0,"[13.          3.23076923  0.          0.92307692  0.23076923  0.53846154
  0.          0.          0.          0.          0.        ]"
0,"[35.          3.71428571  0.          0.77142857  0.2         0.48571429
  0.          0.          0.          0.          0.        ]"
0,"[13.          2.76923077  0.          1.          0.38461538  0.30769231
  0.          0.          1.          0.          0.        ]"
0,"[11.          2.63636364  0.          0.81818182  0.45454545  0.45454545
  0.          0.          0.          0.          0.        ]"
0,[5.  3.  0.  1.  0.8 0.2 0.  0.  1.  0.  0. ]
0,"[6.         3.16666667 0.         1.         0.16666667 0.66666667
 0.         0.         0.         0.         0.        ]"
0,"[7.         2.57142857 0.         1.         0.14285714 0.57142857
 0.         0.         0.         0.         0.        ]"
0,"[15.          3.86666667  0.          0.93333333  0.33333333  0.33333333
  0.          0.          0.          0.          0.        ]"
0,"[6.         2.66666667 0.         1.         0.16666667 0.5
 0.         0.         0.         0.         0.        ]"
0,[20.    3.45  0.    0.9   0.3   0.3   0.    0.    1.    0.    0.  ]
0,"[13.          3.          0.          0.92307692  0.53846154  0.30769231
  0.          0.          0.          0.          0.        ]"
0,"[16.      4.      0.      1.      0.125   0.4375  0.      0.      0.
  0.      0.    ]"
0,"[22.          2.45454545  0.          0.68181818  0.22727273  0.54545455
  0.          0.          0.          0.          0.        ]"
0,"[17.          2.58823529  0.          0.88235294  0.41176471  0.41176471
  0.          0.          1.          0.          0.        ]"
0,"[7.         4.14285714 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
0,"[11.          3.18181818  0.          1.          0.36363636  0.36363636
  0.          0.          1.          0.          0.        ]"
0,[10.   3.   0.   1.   0.2  0.5  0.   0.   0.   0.   0. ]
0,[5.  2.4 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
0,"[11.          2.90909091  0.          0.81818182  0.36363636  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[13.          4.30769231  0.          1.          0.15384615  0.30769231
  0.          1.          1.          0.          0.        ]"
0,[4.   3.75 0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
0,"[23.          3.34782609  0.          0.86956522  0.30434783  0.39130435
  0.          0.          0.          0.          0.        ]"
0,"[11.          3.36363636  0.          0.90909091  0.27272727  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[23.          3.52173913  0.          0.82608696  0.30434783  0.39130435
  0.          0.          0.          0.          0.        ]"
0,[2. 4. 0. 1. 1. 0. 0. 0. 1. 0. 0.]
0,"[33.          3.12121212  0.          0.6969697   0.36363636  0.39393939
  0.          0.          1.          0.          0.        ]"
0,"[21.          3.23809524  0.          0.9047619   0.14285714  0.47619048
  0.          0.          0.          0.          0.        ]"
0,[2.  4.  0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
0,[20.    3.4   0.    0.8   0.35  0.3   0.    0.    1.    0.    0.  ]
0,"[16.      3.25    0.      0.9375  0.25    0.5625  0.      0.      0.
  0.      0.    ]"
0,"[11.          2.81818182  0.          1.          0.27272727  0.45454545
  0.          0.          1.          0.          0.        ]"
0,[5.  2.2 0.  1.  0.6 0.  0.  0.  0.  0.  0. ]
0,"[35.          3.51428571  0.          0.85714286  0.2         0.45714286
  0.          0.          0.          0.          0.        ]"
0,"[14.          2.57142857  0.          0.85714286  0.42857143  0.28571429
  0.          0.          0.          0.          0.        ]"
0,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[14.          3.35714286  0.          1.          0.21428571  0.5
  0.          0.          1.          0.          0.        ]"
0,"[15.          3.73333333  0.          1.          0.26666667  0.46666667
  0.          0.          0.          0.          0.        ]"
0,[20.    2.35  0.    0.85  0.35  0.45  0.    0.    0.    0.    0.  ]
0,[8.    3.75  0.    0.875 0.375 0.25  0.    0.    0.    0.    0.   ]
0,"[3.         3.66666667 0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
0,[25.    2.56  0.    0.84  0.28  0.56  0.    1.    1.    0.    0.  ]
0,"[13.          2.69230769  0.          0.92307692  0.38461538  0.30769231
  0.          0.          0.          0.          0.        ]"
0,"[3.         2.33333333 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[18.          4.          0.          0.88888889  0.27777778  0.44444444
  0.          0.          0.          0.          0.        ]"
0,"[17.          2.94117647  0.          0.82352941  0.47058824  0.47058824
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[26.          2.96153846  0.          0.73076923  0.38461538  0.46153846
  0.          0.          1.          0.          0.        ]"
0,"[3.         2.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[8.    1.625 0.    1.    0.375 0.5   0.    0.    1.    0.    0.   ]
0,[10.   3.5  0.   1.   0.5  0.3  0.   0.   1.   0.   0. ]
0,"[35.          3.17142857  0.          0.77142857  0.17142857  0.62857143
  0.          0.          1.          0.          0.        ]"
0,"[6.         2.5        0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
0,"[9.         2.77777778 0.         0.77777778 0.22222222 0.44444444
 0.         0.         0.         0.         0.        ]"
0,"[14.          3.28571429  0.          0.92857143  0.14285714  0.5
  0.          0.          0.          0.          0.        ]"
0,"[65.          2.93846154  0.          0.52307692  0.36923077  0.41538462
  0.          0.          0.          0.          0.        ]"
0,"[11.          2.72727273  0.          0.63636364  0.36363636  0.36363636
  0.          0.          0.          0.          0.        ]"
0,"[12.          2.75        0.          0.83333333  0.41666667  0.25
  0.          0.          0.          0.          0.        ]"
0,"[6.         3.33333333 0.         1.         0.16666667 0.83333333
 0.         0.         1.         0.         0.        ]"
0,"[14.          3.57142857  0.          0.92857143  0.28571429  0.35714286
  0.          1.          0.          0.          0.        ]"
0,"[32.       3.71875  0.       0.84375  0.09375  0.53125  0.       0.
  0.       0.       0.     ]"
0,[8.    3.25  0.    1.    0.75  0.125 0.    0.    1.    0.    0.   ]
0,[8.    3.375 0.    1.    0.125 0.5   0.    0.    0.    0.    0.   ]
0,"[7.         2.71428571 0.         1.         0.14285714 0.57142857
 0.         0.         0.         0.         0.        ]"
0,"[17.          3.05882353  0.          1.          0.11764706  0.64705882
  0.          0.          0.          0.          0.        ]"
0,"[26.          3.61538462  0.          0.88461538  0.30769231  0.42307692
  0.          0.          1.          0.          0.        ]"
0,"[9.         3.         0.         1.         0.22222222 0.66666667
 0.         0.         1.         0.         0.        ]"
0,[5.  1.6 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
0,"[12.          2.75        0.          1.          0.08333333  0.66666667
  0.          0.          0.          0.          0.        ]"
0,"[12.          2.58333333  0.          0.91666667  0.25        0.41666667
  0.          0.          0.          0.          0.        ]"
0,"[17.          3.35294118  0.          0.88235294  0.11764706  0.47058824
  0.          0.          0.          0.          0.        ]"
0,"[44.          3.38636364  0.          0.79545455  0.15909091  0.38636364
  0.          0.          0.          0.          0.        ]"
0,"[44.          3.59090909  0.          0.81818182  0.34090909  0.38636364
  0.          0.          3.          0.          0.        ]"
0,"[22.          3.22727273  0.          0.86363636  0.40909091  0.40909091
  0.          0.          1.          0.          0.        ]"
0,"[18.          4.22222222  0.          1.          0.16666667  0.5
  0.          0.          0.          0.          0.        ]"
0,"[24.          2.79166667  0.          0.95833333  0.375       0.41666667
  1.          0.          1.          0.          0.        ]"
0,"[19.          3.57894737  0.          0.89473684  0.26315789  0.42105263
  0.          0.          1.          0.          0.        ]"
0,"[40.     4.025  0.     0.8    0.175  0.425  0.     0.     0.     0.
  0.   ]"
0,[10.   2.8  0.   0.9  0.2  0.4  0.   0.   0.   0.   0. ]
0,"[11.          3.36363636  0.          1.          0.36363636  0.54545455
  0.          0.          0.          0.          0.        ]"
0,"[14.          2.28571429  0.          0.85714286  0.35714286  0.5
  1.          0.          0.          0.          0.        ]"
0,"[13.          2.69230769  0.          0.76923077  0.23076923  0.46153846
  0.          0.          0.          0.          0.        ]"
0,"[30.          3.53333333  0.          0.9         0.2         0.5
  1.          0.          0.          0.          0.        ]"
0,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
0,"[11.          3.          0.          0.90909091  0.27272727  0.45454545
  0.          0.          0.          0.          0.        ]"
0,[8.    2.5   0.    1.    0.25  0.375 0.    0.    0.    0.    0.   ]
0,"[9.         3.         0.         0.88888889 0.22222222 0.44444444
 0.         0.         2.         0.         0.        ]"
0,[2. 4. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
0,[2.  3.5 0.  1.  1.  0.  0.  0.  0.  1.  0. ]
0,"[16.      3.5     0.      0.9375  0.3125  0.5     0.      0.      1.
  0.      0.    ]"
0,"[43.          3.13953488  0.          0.79069767  0.23255814  0.51162791
  1.          0.          0.          0.          0.        ]"
0,"[26.          2.88461538  0.          0.92307692  0.19230769  0.42307692
  0.          0.          0.          0.          0.        ]"
0,[5.  3.  0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
0,[8.    3.75  0.    1.    0.5   0.375 0.    0.    1.    0.    0.   ]
0,"[13.          2.38461538  0.          0.76923077  0.53846154  0.30769231
  0.          0.          0.          0.          0.        ]"
0,"[39.          3.43589744  0.          0.87179487  0.25641026  0.43589744
  0.          0.          0.          0.          0.        ]"
0,[2. 2. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
0,"[19.          3.42105263  0.          0.94736842  0.26315789  0.47368421
  0.          0.          0.          0.          0.        ]"
0,[4.   2.75 0.   1.   0.25 0.5  0.   0.   1.   0.   0.  ]
0,"[22.          2.77272727  0.          0.90909091  0.18181818  0.40909091
  0.          0.          0.          0.          0.        ]"
0,"[79.          3.36708861  0.          0.6835443   0.34177215  0.35443038
  1.          0.          0.          0.          0.        ]"
0,"[9.         3.22222222 0.         0.77777778 0.33333333 0.22222222
 0.         0.         0.         0.         0.        ]"
0,"[38.          3.39473684  0.          0.81578947  0.31578947  0.28947368
  0.          0.          1.          0.          0.        ]"
0,[10.   3.8  0.   1.   0.1  0.5  0.   0.   1.   0.   0. ]
0,[6.  2.  0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
0,"[9.         5.11111111 0.         1.         0.22222222 0.33333333
 0.         0.         0.         0.         0.        ]"
0,[8.    3.625 0.    1.    0.25  0.5   0.    0.    1.    0.    0.   ]
0,"[86.          3.37209302  0.          0.6627907   0.23255814  0.44186047
  0.          0.          0.          0.          0.        ]"
0,"[15.          3.06666667  0.          0.93333333  0.13333333  0.53333333
  0.          1.          0.          0.          0.        ]"
0,"[19.          4.52631579  0.          1.          0.26315789  0.47368421
  0.          0.          0.          0.          0.        ]"
0,[8.    2.375 0.    1.    0.375 0.375 0.    0.    0.    0.    0.   ]
0,"[6.         2.16666667 0.         1.         0.5        0.33333333
 0.         0.         0.         0.         0.        ]"
0,"[11.          3.45454545  0.          0.90909091  0.18181818  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[11.          3.54545455  0.          1.          0.09090909  0.45454545
  0.          0.          0.          0.          0.        ]"
0,"[26.          3.96153846  0.          0.88461538  0.07692308  0.61538462
  0.          0.          1.          0.          0.        ]"
